x,y,sound_file,class_label
-2.95E+00,-2.26E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB26_8.wav,geophony
6.83E+00,-2.23E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB26_9.wav,geophony
1.61E+01,-1.73E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB27_1.wav,geophony
-3.99E+00,-3.06E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB27_10.wav,geophony
-5.00E+00,-4.02E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB27_11.wav,geophony
-3.82E+00,-4.06E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB27_12.wav,geophony
-7.10E+00,-3.91E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB27_13.wav,geophony
1.27E+01,-2.46E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB27_14.wav,geophony
-3.93E+00,-2.81E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB27_2.wav,geophony
3.75E-01,-3.36E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB27_3.wav,geophony
-1.13E+01,-2.79E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB27_4.wav,geophony
-9.10E+00,-2.98E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB27_5.wav,geophony
-7.96E+00,-2.52E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB27_6.wav,geophony
-5.82E+00,-2.11E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB27_7.wav,geophony
-9.65E+00,-3.29E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB27_8.wav,geophony
-8.75E+00,-2.46E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB27_9.wav,geophony
8.06E+00,-2.94E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB28_1.wav,geophony
-4.09E+00,-2.41E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB28_10.wav,geophony
1.39E+00,-2.94E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB28_11.wav,geophony
-6.78E+00,-3.25E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB28_12.wav,geophony
4.98E+00,-2.47E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB28_13.wav,geophony
-1.01E+01,-2.66E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB28_14.wav,geophony
5.04E+00,-2.87E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB28_2.wav,geophony
-4.61E+00,-3.69E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB28_3.wav,geophony
1.85E+01,-1.76E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB28_4.wav,geophony
-4.23E+00,-3.63E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB28_5.wav,geophony
-6.10E-01,-3.91E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB28_6.wav,geophony
-4.14E+00,-3.70E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB28_7.wav,geophony
1.33E+01,-2.34E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB28_8.wav,geophony
9.39E+00,-2.67E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB28_9.wav,geophony
-1.03E+01,-3.04E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB29_1.wav,geophony
-9.69E+00,-2.83E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB29_10.wav,geophony
-1.01E+01,-2.46E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB29_11.wav,geophony
1.03E+01,-2.18E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB29_12.wav,geophony
-6.28E+00,-2.89E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB29_13.wav,geophony
-7.67E+00,-3.42E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB29_14.wav,geophony
-7.77E+00,-3.97E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB29_2.wav,geophony
-9.90E+00,-3.84E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB29_3.wav,geophony
-1.09E+01,-2.65E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB29_4.wav,geophony
-4.24E+00,-2.91E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB29_5.wav,geophony
-1.08E+01,-2.82E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB29_6.wav,geophony
1.46E+01,-2.14E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB29_7.wav,geophony
-4.60E+00,-2.73E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB29_8.wav,geophony
-2.23E+00,-2.31E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB29_9.wav,geophony
3.22E+01,-2.87E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB2_1.wav,geophony
3.52E+00,-2.27E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB2_10.wav,geophony
2.47E+01,-9.29E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB2_11.wav,geophony
2.28E+01,-8.02E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB2_12.wav,geophony
1.41E+01,-1.16E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB2_13.wav,geophony
3.20E+01,-3.49E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB2_14.wav,geophony
2.33E+01,-1.03E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB2_2.wav,geophony
3.18E+01,-4.70E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB2_3.wav,geophony
1.50E+00,-2.85E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB2_4.wav,geophony
-3.80E+00,-2.56E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB2_5.wav,geophony
-3.32E-01,-2.30E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB2_6.wav,geophony
2.53E+01,-9.96E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB2_7.wav,geophony
2.95E+01,-5.32E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB2_8.wav,geophony
3.54E+00,-2.38E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB2_9.wav,geophony
-8.06E+00,-3.94E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB30_1.wav,geophony
1.51E+01,-2.07E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB30_10.wav,geophony
9.65E-01,-3.45E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB30_11.wav,geophony
4.02E+00,-2.49E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB30_12.wav,geophony
-5.65E+00,-3.32E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB30_13.wav,geophony
-1.61E+00,-2.41E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB30_14.wav,geophony
-6.97E+00,-3.60E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB30_2.wav,geophony
-7.66E+00,-3.83E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB30_3.wav,geophony
-1.15E+01,-2.90E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB30_4.wav,geophony
9.03E-01,-4.04E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB30_5.wav,geophony
4.80E-01,-3.15E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB30_6.wav,geophony
-1.27E-01,-3.12E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB30_7.wav,geophony
1.14E+00,-3.31E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB30_8.wav,geophony
1.47E+00,-3.88E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB30_9.wav,geophony
2.28E+01,-1.10E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB3_1.wav,geophony
3.60E+01,1.08E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB3_10.wav,geophony
3.19E+01,-1.19E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB3_11.wav,geophony
3.64E+01,-2.92E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB3_12.wav,geophony
1.25E+01,-1.75E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB3_13.wav,geophony
1.10E+01,-1.90E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB3_14.wav,geophony
1.66E+00,-2.23E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB3_2.wav,geophony
2.10E+01,-1.11E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB3_3.wav,geophony
3.62E+01,-8.94E-01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB3_4.wav,geophony
3.39E+01,-2.72E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB3_5.wav,geophony
3.38E+01,-3.01E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB3_6.wav,geophony
3.45E+01,-5.38E-01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB3_7.wav,geophony
3.51E+01,-1.52E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB3_8.wav,geophony
3.47E+01,-8.57E-01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB3_9.wav,geophony
1.57E+01,-1.35E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB4_1.wav,geophony
-1.52E+00,-2.89E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB4_10.wav,geophony
1.29E+01,-2.03E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB4_11.wav,geophony
4.19E+00,-2.90E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB4_12.wav,geophony
9.48E+00,-2.13E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB4_13.wav,geophony
-3.71E+00,-3.36E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB4_14.wav,geophony
2.38E+01,-9.08E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB4_2.wav,geophony
3.07E+01,-5.26E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB4_3.wav,geophony
2.10E+01,-1.24E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB4_4.wav,geophony
4.63E+00,-2.93E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB4_5.wav,geophony
-1.13E-01,-3.50E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB4_6.wav,geophony
-9.95E-01,-3.58E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB4_7.wav,geophony
-4.48E+00,-3.57E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB4_8.wav,geophony
2.21E-01,-3.37E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB4_9.wav,geophony
-4.36E+00,-3.40E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB5_1.wav,geophony
-4.57E+00,-3.44E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB5_10.wav,geophony
-6.70E+00,-2.14E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB5_11.wav,geophony
1.92E+01,-9.01E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB5_12.wav,geophony
4.13E+01,1.74E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB5_13.wav,geophony
2.14E+01,-7.56E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB5_14.wav,geophony
-5.79E+00,-2.67E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB5_2.wav,geophony
-1.02E+01,-2.72E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB5_3.wav,geophony
-8.57E+00,-3.38E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB5_4.wav,geophony
-4.85E+00,-3.95E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB5_5.wav,geophony
5.74E+00,-2.71E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB5_6.wav,geophony
3.02E+00,-3.41E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB5_7.wav,geophony
-3.94E+00,-3.38E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB5_8.wav,geophony
-3.51E+00,-4.15E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB5_9.wav,geophony
2.08E+01,-7.00E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB6_1.wav,geophony
1.40E+01,-1.83E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB6_10.wav,geophony
-5.93E-01,-2.74E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB6_11.wav,geophony
5.62E-02,-2.49E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB6_12.wav,geophony
9.45E+00,-2.33E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB6_13.wav,geophony
8.94E+00,-2.24E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB6_14.wav,geophony
3.75E+01,1.69E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB6_2.wav,geophony
2.91E+01,-1.45E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB6_3.wav,geophony
1.32E+01,-1.51E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB6_4.wav,geophony
1.01E+01,-2.11E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB6_5.wav,geophony
5.27E+00,-2.06E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB6_6.wav,geophony
-8.38E+00,-2.56E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB6_7.wav,geophony
6.20E+00,-1.90E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB6_8.wav,geophony
1.38E+01,-1.68E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB6_9.wav,geophony
1.14E+01,-2.41E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB7_1.wav,geophony
3.29E+01,-3.75E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB7_10.wav,geophony
3.28E+01,-4.49E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB7_11.wav,geophony
1.98E+01,-1.57E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB7_12.wav,geophony
1.52E+01,-1.30E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB7_13.wav,geophony
2.34E+01,-1.20E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB7_14.wav,geophony
2.30E+01,-1.12E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB7_2.wav,geophony
2.67E+01,-6.74E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB7_3.wav,geophony
8.71E+00,-2.84E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB7_4.wav,geophony
9.42E-01,-3.99E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB7_5.wav,geophony
8.59E-03,-3.59E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB7_6.wav,geophony
1.29E+00,-3.99E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB7_7.wav,geophony
-3.02E+00,-3.60E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB7_8.wav,geophony
8.50E+00,-2.16E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB7_9.wav,geophony
1.92E+01,-1.65E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB8_1.wav,geophony
2.01E+01,-1.19E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB8_10.wav,geophony
2.21E+01,-1.11E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB8_11.wav,geophony
2.28E+01,-9.40E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB8_12.wav,geophony
3.19E+01,-2.29E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB8_13.wav,geophony
4.45E+01,1.38E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB8_14.wav,geophony
1.36E+00,-2.60E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB8_2.wav,geophony
-1.64E+00,-3.58E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB8_3.wav,geophony
1.07E+01,-2.23E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB8_4.wav,geophony
3.04E+00,-2.45E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB8_5.wav,geophony
2.19E+01,-1.18E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB8_6.wav,geophony
2.87E+01,-6.51E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB8_7.wav,geophony
3.03E+01,-6.09E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB8_8.wav,geophony
1.21E+01,-1.67E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB8_9.wav,geophony
4.43E+01,8.68E-01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB9_1.wav,geophony
-3.11E+00,-2.22E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB9_10.wav,geophony
3.98E+00,-1.97E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB9_11.wav,geophony
-1.11E+00,-2.81E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB9_12.wav,geophony
-8.90E+00,-3.24E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB9_13.wav,geophony
-7.50E+00,-3.84E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB9_14.wav,geophony
3.40E+01,-3.87E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB9_2.wav,geophony
5.75E+00,-2.13E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB9_3.wav,geophony
3.12E+01,-2.59E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB9_4.wav,geophony
3.88E+01,-2.59E-01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB9_5.wav,geophony
3.49E+01,-2.51E+00,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB9_6.wav,geophony
6.65E+00,-2.48E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB9_7.wav,geophony
1.11E+01,-1.75E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB9_8.wav,geophony
-5.36E-01,-2.24E+01,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB9_9.wav,geophony
-2.47E+01,3.39E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA100_1.wav,other
-2.70E+01,3.59E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA100_10.wav,other
-1.99E+01,3.36E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA100_11.wav,other
-1.84E+01,3.34E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA100_12.wav,other
-2.18E+01,3.47E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA100_13.wav,other
-2.41E+01,3.49E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA100_14.wav,other
-1.29E+01,3.40E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA100_2.wav,other
-1.65E+01,3.23E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA100_3.wav,other
-2.18E+01,3.75E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA100_4.wav,other
-2.25E+01,3.56E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA100_5.wav,other
-2.42E+01,3.71E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA100_6.wav,other
-1.39E+01,3.56E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA100_7.wav,other
-2.19E+01,3.48E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA100_8.wav,other
-2.34E+01,3.35E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA100_9.wav,other
-1.80E+01,4.18E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA101_1.wav,other
-1.76E+01,3.63E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA101_10.wav,other
-1.68E+01,4.00E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA101_11.wav,other
-1.88E+01,3.33E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA101_12.wav,other
-2.60E+01,3.27E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA101_13.wav,other
-2.86E+01,3.50E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA101_14.wav,other
-2.47E+01,3.96E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA101_2.wav,other
-2.18E+01,4.31E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA101_3.wav,other
-2.08E+01,3.89E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA101_4.wav,other
-2.39E+01,3.52E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA101_5.wav,other
-2.30E+01,4.13E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA101_6.wav,other
-2.27E+01,3.42E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA101_7.wav,other
-2.68E+01,3.86E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA101_8.wav,other
-2.59E+01,3.70E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA101_9.wav,other
-1.91E+01,3.13E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA102_1.wav,other
-2.34E+01,3.44E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA102_10.wav,other
-1.93E+01,4.54E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA102_11.wav,other
-1.60E+01,4.35E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA102_12.wav,other
-2.65E+01,3.25E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA102_13.wav,other
-1.44E+01,3.30E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA102_14.wav,other
-2.29E+01,3.00E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA102_2.wav,other
-2.09E+01,3.22E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA102_3.wav,other
-2.72E+01,3.36E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA102_4.wav,other
-2.00E+01,3.15E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA102_5.wav,other
-2.73E+01,3.58E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA102_6.wav,other
-2.23E+01,4.10E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA102_7.wav,other
-2.10E+01,3.79E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA102_8.wav,other
-1.95E+01,4.04E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA102_9.wav,other
-1.85E+01,3.49E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA103_1.wav,other
-1.94E+01,3.70E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA103_10.wav,other
-2.39E+01,3.43E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA103_11.wav,other
-2.70E+01,3.46E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA103_12.wav,other
-1.72E+01,3.83E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA103_13.wav,other
-1.76E+01,3.64E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA103_14.wav,other
-2.04E+01,3.46E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA103_2.wav,other
-2.55E+01,3.08E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA103_3.wav,other
-2.11E+01,3.06E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA103_4.wav,other
-2.59E+01,3.45E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA103_5.wav,other
-2.23E+01,2.98E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA103_6.wav,other
-1.81E+01,4.33E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA103_7.wav,other
-1.47E+01,3.35E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA103_8.wav,other
-2.70E+01,3.50E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryA103_9.wav,other
